pk_cid,probabilidad_em_acount
1323914,0.8960500522422407
1140637,0.8959746857321477
1322372,0.8959483721227258
1355057,0.8959294095510603
1365255,0.8959034373080791
1144412,0.8958260992500452
1303525,0.8958219698995464
1331675,0.8958205470787207
1138171,0.8957534876549651
1198054,0.8957022301844211
1227752,0.895556078216077
1171970,0.8955518991095507
1228067,0.8955337129483689
1290495,0.8953749215866367
1316544,0.8953748580288023
1161415,0.8953001710570686
1273835,0.895116173354795
1281048,0.8951005242746957
1194111,0.8950925369000134
1190954,0.8950925369000134
1370737,0.895091204702645
1218768,0.8950650624364651
1193964,0.8950326906806159
1202701,0.8949972299715279
1315989,0.8949273290737324
1335002,0.8948363758357106
1313899,0.8948310074786118
1283381,0.894708619954463
1359276,0.8946717622292688
1145311,0.8946359417861186
914895,0.8946359417861186
1197525,0.8946355929533278
1219874,0.8945728405962581
1259213,0.8945586271924454
1219465,0.8945142109254143
1157573,0.8944351620815003
1325574,0.8944318749730915
1294502,0.8943913336162957
1208932,0.8943506695073287
1325952,0.8942722135854221
1219424,0.8941932491055379
1215347,0.8941902429634685
1204957,0.8941783857405481
1194537,0.8941726526552309
1183388,0.8941290015008099
1276827,0.8941014663414286
1192468,0.8940506205031669
1205234,0.8940506205031669
1190585,0.8940314117499041
1178237,0.8939786101515278
1219364,0.8939516326530766
1275765,0.8939340738278623
1296786,0.8937938484898115
1218395,0.8937659360195944
1184484,0.8937477608750031
1274951,0.8937139914770384
1218235,0.8937034099049138
1178650,0.8934775311045878
1148257,0.8934643053066016
1184177,0.8933904981384809
1550307,0.8933177694908344
1339966,0.8933059145099183
1217682,0.8933056896276086
1357696,0.8932419739963667
1225311,0.8932308666117613
1549264,0.8932131902761627
1551595,0.8932131902761627
1210294,0.893158332631025
1199722,0.8931325290292612
1190152,0.8930896084213974
1549345,0.8930443152268956
1215647,0.8927977743788964
1552843,0.8927647121511281
1550251,0.8927647121511281
1233124,0.8927105831191051
1211209,0.8926298688203808
1177504,0.8926226906212134
1211771,0.8926074525522589
1300508,0.8926001125746531
1215088,0.8925909709640336
1225627,0.8925872144127487
1551816,0.8925697424534642
1188485,0.8925029363533389
1294610,0.8923737715267369
1180610,0.8923029872287281
1183161,0.8923029872287281
1212210,0.8922103400543233
1277370,0.8921172196237226
1348094,0.8920974660402625
1290826,0.8920546146908999
1552292,0.8920507845701526
1552464,0.8920507845701526
1552697,0.8920507845701526
1144612,0.892037157036894
1328423,0.8919811841510089
1219339,0.8919682710102241
1553686,0.8919645211337809
1551767,0.8919645211337809
1553343,0.8919645211337809
1549635,0.8919639982691264
1552174,0.8918886801189365
1552944,0.8918886801189365
1197192,0.8918376784259396
1288272,0.8917572675257426
1549227,0.8916169975512745
1143200,0.8916145563748681
1199020,0.8914708682126639
1144419,0.8914373867719327
1144884,0.8914373867719327
1278465,0.8912991185748211
1553394,0.8912741113717071
1552073,0.8912741113717071
1553304,0.8912741113717071
1542498,0.8912741113717071
1553169,0.8912741113717071
1178937,0.8912568944181103
1319352,0.8912477167597407
1553380,0.8912270775352412
1551313,0.8912270775352412
1343312,0.8912161954508222
1553048,0.8911703921367283
1208885,0.8910604072156694
1292573,0.8910444952557659
1321749,0.8909740326425705
1232916,0.890968769297373
1550820,0.8908781320769165
1551412,0.8908781320769165
1551132,0.8908564139400155
1549571,0.8908259134368469
1550541,0.8908259134368469
1552951,0.8908259134368469
1549954,0.8908259134368469
1551390,0.8908259134368469
1553679,0.8908022910620719
1552934,0.8907661888453741
1550573,0.8907518788529747
1271651,0.8907078557249551
1325125,0.890694396359451
1293100,0.89064986135383
1287533,0.8905634145525062
1550567,0.890548497950985
1551021,0.8905306084944101
1553540,0.8905306084944101
1551219,0.8904412802306564
1367876,0.8903873355321186
1552240,0.890369809192599
1552322,0.890369809192599
1151435,0.8903204990861998
1232846,0.8903197516976521
1220835,0.8903166690997898
1338732,0.8902905637164948
1553471,0.8902719574788747
1549047,0.8902259918031922
1305761,0.8902022246455522
1142639,0.8902010852202195
1552752,0.8902009743684787
1548652,0.8901856940425028
1552483,0.8901741658444666
1551359,0.8901741658444666
1217650,0.8901391464730168
1550312,0.8901098530276584
1553342,0.8901098530276584
1548409,0.8901098530276584
1550095,0.8901098530276584
1337269,0.8901054876948997
1241655,0.8900786728707677
1346288,0.8900267021017978
1161024,0.8899555073284633
1553103,0.8899433382707432
1288296,0.889939906128814
1270826,0.8898959132330676
1327728,0.8898497029133167
1552839,0.8898415464662837
1553638,0.8898415464662837
1551278,0.8898381704599967
1552557,0.8898381704599967
1549095,0.8898321796617099
1161181,0.88982755756684
1552329,0.8898226151454129
1551134,0.8898226151454129
1551552,0.8898092227751132
1549051,0.8897980622974611
1225416,0.8897882601231573
1230326,0.8897839392700401
1150157,0.8897595973832622
1551902,0.8897241082399963
1228302,0.8896458943409388
1215211,0.8896417453744246
1553100,0.8896402185679823
1287922,0.8896314694744744
1215459,0.889584232597146
1204916,0.8894815049429703
1184572,0.8894725809653543
1201194,0.8894638923493011
1550840,0.8894395806370535
1351089,0.8894189478750902
1152889,0.8893972913847699
1549835,0.8893758242222738
1549278,0.8893758242222738
1553403,0.8893669987228733
1553197,0.8893669987228733
1553280,0.8893669987228733
1550330,0.8893669987228733
1553460,0.8893669987228733
1552564,0.8893669987228733
1553281,0.8893669987228733
1396079,0.8893669987228733
1179999,0.8893552445973865
1302393,0.889342187759414
1550435,0.8892638809907315
1178456,0.8891750865138748
1186264,0.8891750865138748
1276345,0.8891689905245568
1217876,0.8891688331195178
1366617,0.8890583282814688
1549637,0.8890411596038956
1552876,0.8890411596038956
1204349,0.8890358156803063
1550071,0.8889632195010825
1199923,0.8889376037492899
1294531,0.8889024325063963
1552763,0.8888954018772991
1551607,0.8888954018772991
1551613,0.8888954018772991
1550135,0.8888954018772991
1544952,0.8888866868712774
1551423,0.8888866868712774
1551368,0.8888866868712774
1550639,0.8888334021841242
1551863,0.888768838137575
1550740,0.8887445533978167
1550208,0.8887445533978167
1373386,0.8886712543339076
1553251,0.8886384229433736
1552394,0.8886384229433736
1552199,0.8886384229433736
1274125,0.8886286697490506
1144334,0.8886070864670491
1189661,0.8886057479367395
1271036,0.8885827843258938
1553227,0.8885824489466004
1552090,0.8885521595070018
1205501,0.8885292049007774
1553681,0.8885244951145684
1551837,0.888502119591477
1552852,0.8884763184921574
1551850,0.8884763184921574
1144088,0.8884681335225179
1550593,0.8884505410571036
1549196,0.8884179912050759
1552353,0.8884179912050759
1170493,0.8884179195339558
1206062,0.8883406385023715
1549116,0.8883093726219106
1551426,0.8882738446658944
1279158,0.8882362831846463
1549467,0.8882274013579033
1549001,0.8882274013579033
1553268,0.8882274013579033
1356559,0.8882261406541988
1550099,0.8882223135197961
1170087,0.8882193673232568
1553361,0.8882181972316482
1550250,0.8882046359244956
1204552,0.8882004559226347
1553136,0.8881715244782278
1551463,0.8881715244782278
1552315,0.8881715244782278
1550422,0.8881715244782278
1299810,0.8881536685263999
1552345,0.8881450651369611
1551391,0.8881450651369611
1553428,0.8880636780486716
1197464,0.8880622867533773
1553329,0.8880127807073821
1549457,0.887995747933825
1207205,0.8879687781046111
1201316,0.8879662152801071
1299979,0.887955453120281
1338301,0.887855487249404
1552712,0.8878285040250722
1551653,0.8878276748010744
1286669,0.887756792369986
1204686,0.8877442030898085
1550504,0.8877273745600627
1549891,0.8877273745600627
1552038,0.8877273745600627
1549595,0.8876817048414677
1550089,0.8876315752300231
1550295,0.8876315752300231
1339120,0.8876147751928137
1197168,0.8876074040462341
1550932,0.8875980566772688
1339153,0.8875886046841597
1553650,0.8875795399024927
1551054,0.8875477980963141
1550333,0.887510329955306
1240939,0.8874820518411943
1191071,0.8874621790700481
1274200,0.8874176690847476
1553572,0.8874024951090422
1549460,0.8873811791865955
1324302,0.8873538070446517
1226424,0.8873431223367898
1552954,0.8872861118850517
1549318,0.8872861118850517
1160815,0.8872815411438902
1552272,0.8872279765247252
1337557,0.8871844621772115
1551002,0.88716459680238
1549219,0.88716459680238
1551561,0.88716459680238
1548511,0.88716459680238
1550708,0.8871476971171738
1553097,0.8871417795527712
1548865,0.8871417130883533
1550599,0.8871262300785234
1551308,0.8871262300785234
1551493,0.8871108880214397
1552597,0.8870675292476599
1552327,0.887062102562341
1548877,0.8870360836891278
1553413,0.8870195705217793
1552504,0.8869456164643146
1552870,0.8869456164643146
1283077,0.8869181705870482
1188973,0.8869057951127779
1552641,0.8868424488518015
1144918,0.8868114571554747
1553238,0.8868081402689058
1219878,0.8867962357118656
1549818,0.8867941895058472
1277974,0.886778620901491
1551845,0.8867734225022631
1548909,0.8867244625582484
1549556,0.8867126786158944
1549501,0.8866924430596455
1553383,0.8866771956384916
1552397,0.8866771956384916
1552382,0.886597884315199
1548367,0.8865907234370972
1274272,0.8865864821552875
1550231,0.8865834840582414
1548476,0.8865704653314989
1553062,0.8865579426682727
1553640,0.8865405261652554
1552220,0.8865190436623108
1552156,0.8865132645372606
1551196,0.8864361032004607
1550919,0.8864268952293354
1553057,0.8864268952293354
1551904,0.8864268952293354
1551651,0.8864213796070253
1552205,0.8863687328331619
1551168,0.8863687328331619
1552347,0.8863598625613655
1225018,0.8863550423613407
1549753,0.8863529411718707
1552638,0.8863529411718707
1551882,0.8863529411718707
1552306,0.8863513232169781
1553285,0.8862773691595135
1549033,0.8862773691595135
1551537,0.8862773691595135
1362740,0.8862663198336306
1551291,0.8862633753429259
1551199,0.8862633753429259
1552811,0.8862633753429259
1552753,0.8862633753429259
1552112,0.8862633753429259
1552150,0.886251311700913
1550360,0.886251311700913
1553160,0.886251311700913
1552172,0.886251311700913
1550478,0.886251311700913
1553508,0.8862307221849354
1224307,0.8862236827153283
1385569,0.8862236827153283
1550841,0.88619717984682
1552965,0.88619717984682
1550960,0.88619717984682
1551072,0.8861024671646371
1552760,0.8861024671646371
1283809,0.886067634705833
1552334,0.8860593660676686
1552957,0.8860338878353131
1551334,0.8860338878353131
1183546,0.8859909665651583
1551353,0.8859730738949685
1550233,0.8859730738949685
1551744,0.8859730738949685
1236251,0.8859666342274976
1553283,0.8859660702115296
1553217,0.8859660702115296
1549138,0.8858797471002492
1553247,0.8858749921691386
1548916,0.8858523610856232
1550035,0.8858489407434541
1548621,0.885839608809792
1551704,0.8858135513511914
1552718,0.8857689503079369
1552511,0.8857689503079369
1552015,0.8857689503079369
1274544,0.8857519385646111
1549704,0.8857404178540808
1292787,0.8857283197121122
1214830,0.8856968343056999
1284615,0.8856772295811071
1553204,0.8856715255142024
1287220,0.8856648195749961
1548577,0.8856611065307883
1552724,0.8856394052337108
1551428,0.8856394052337108
1553290,0.8856394052337108
1551823,0.8856394052337108
1175014,0.8856198653818084
1550313,0.8855865953536401
1550761,0.8855865953536401
1288840,0.8855442906963475
1553668,0.8855399677286033
1551539,0.8855399677286033
1553417,0.8855399677286033
1553339,0.8855376587875092
1548990,0.8855376587875092
1551140,0.8855227985714653
1550473,0.885516147140169
1548699,0.885516147140169
1549434,0.885516147140169
1552245,0.8854906752993528
1552790,0.8854421930827042
1553432,0.8854421930827042
1551192,0.8854405621590256
1552532,0.8854365714007796
1553609,0.8854229870798558
1549443,0.8854229870798558
1551180,0.8854229870798558
1199842,0.8853926113755276
1276753,0.8853788901796933
1551852,0.8853457323544196
1551256,0.8853457323544196
1553657,0.8853242310740065
1552671,0.8852437091740725
1218774,0.8852229703226351
1552565,0.8852208760587476
1343536,0.8852196649302259
1190858,0.8851997564677127
1552582,0.8851701222378346
1552247,0.8851701222378346
1165887,0.8851610616380224
1169447,0.8851306776137562
1553649,0.8851110783674639
1551973,0.8851110783674639
1550247,0.8851110783674639
1552462,0.8850943864109174
1549297,0.8850930385765192
1549086,0.8850930385765192
1550971,0.8850710065866002
1551246,0.8850710065866002
1143978,0.8850682581862471
1550758,0.8850612626190764
1221408,0.8850593714702618
1552235,0.8850174243919182
1552458,0.8850174243919182
1553084,0.8849974238913616
1549561,0.8849974238913616
1178074,0.8849699255906655
1552130,0.8849590904347059
1353157,0.8849491927021533
1549895,0.8848513528760608
1548530,0.8848170442931651
1549909,0.8848170442931651
1551022,0.8848170442931651
1552666,0.8848170442931651
1553322,0.8848170442931651
1552604,0.8847894750677604
1551173,0.8847894750677604
1549576,0.8847773988185962
1551292,0.8847748172619939
1319833,0.8847742297449643
1553307,0.8847430902357005
1552486,0.8847430902357005
1132928,0.8847430902357005
1549131,0.8847430902357005
1550964,0.8847430902357005
1553370,0.8847430902357005
1550565,0.8847430902357005
1549509,0.8847430902357005
1550109,0.8847430902357005
1550184,0.8847363066286774
1301971,0.8847227026641394
1549711,0.8846733180177424
1170311,0.8846418415116739
1553446,0.8846370423138622
1289678,0.8846242530053388
1551389,0.8846231892280415
1552257,0.8846231892280415
1552611,0.8846121456052862
1550902,0.8846121456052862
1552135,0.8846121456052862
1552594,0.8845630882563974
1549938,0.8845393299714899
1549200,0.8845393299714899
1208030,0.8845344501661558
1552766,0.8844877205289942
1553206,0.8844877205289942
1551484,0.8844798567223201
1553549,0.8844798567223201
1548739,0.8844081030227878
1438927,0.8844081030227878
1357654,0.8843341525284741
1552438,0.8843085884795147
1550025,0.8843085884795147
1551617,0.8843085884795147
1551518,0.8842651803480377
1202475,0.8842603571648976
1549994,0.8842573584939243
1552948,0.8842573584939243
1550186,0.8842573584939243
1329706,0.8841814738151197
1351337,0.8841764202103578
1282307,0.8841577719520057
1549160,0.8841410464043166
1315806,0.884139355497623
1152808,0.8841249146621347
1553192,0.8841244848346657
1549534,0.8840950739322724
1317552,0.8840678170424209
1549828,0.8840633222387437
1553013,0.8840633222387437
1196952,0.8840606707506915
1549898,0.8840343375758135
1551383,0.8840343375758135
1551400,0.8840343375758135
1171918,0.8840085639033314
1551272,0.8839861704862705
1210655,0.8839742962953607
1281355,0.8839628106032198
1208924,0.8839602904859173
1552673,0.8839449981000462
1553275,0.8839382543043829
1553633,0.8839382543043829
1548821,0.8839201627480564
1153036,0.883906435968051
1553196,0.8838999070498986
1170570,0.8838808225658217
1551946,0.8838509317672983
1553502,0.8838462086905917
1551399,0.8838240660350543
1221209,0.8837865440574854
1552049,0.8837832395716233
1291494,0.8837786937466248
1211708,0.8837465641949
1549607,0.8837238102181865
1551582,0.8837238102181865
1551287,0.8837238102181865
1549868,0.8837238102181865
1552312,0.8837238102181865
1194819,0.8837146888565883
1343014,0.8837002808528795
1551652,0.8836985708135919
1551212,0.8836985708135919
1237871,0.8836971144687159
1551494,0.8836917293886241
1549856,0.8836917293886241
1549948,0.8836917293886241
1173363,0.8836765235817834
1154087,0.8836312993062666
1553259,0.8835988370229559
1199404,0.8835867503338429
1164185,0.8835822872121347
1551485,0.8835271933973553
1549330,0.8835260031301662
1552751,0.8835229960081116
1549777,0.8834849838756614
1550934,0.8834849838756614
1553376,0.8834849838756614
802030,0.8834849838756614
1548460,0.8834849838756614
1169787,0.8834594079257247
1223747,0.8834480742780878
1550166,0.8834371353112414
1156676,0.8834369873793226
1175243,0.8834297269255893
1154518,0.8834245882049345
1262190,0.8834240023226857
1233264,0.8833850089959877
1551899,0.8833530911323771
1552238,0.8833497809656166
1549195,0.8833329362568579
1553345,0.8833329362568579
1552733,0.8833205807095135
1550178,0.8833205807095135
1552449,0.8833055999607948
1548580,0.8833055999607948
1332516,0.8833044014787331
1198423,0.8833035136520524
1219374,0.8832577850158551
1553134,0.8832513134404496
1549725,0.8832513134404496
1551125,0.883229406355255
1340024,0.8832006616157261
1551981,0.8831919537498025
1208039,0.8831905378742344
1401471,0.8831694777607566
1549682,0.8831646027953226
1552652,0.8831572448663383
1551402,0.8831572448663383
1166122,0.8831472640939004
1161014,0.8831313490360149
1550432,0.8831128446277927
1328741,0.8830984441848718
1552809,0.8830657481080041
1551647,0.883052719881471
1553374,0.8830270175612408
1549091,0.8830270175612408
